restaurant,itemid,option_group,max_select,value,value_price_c
mobileorderprodapi.transactcampus.com,6993002,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6993002,Syrup Options,2,Mojito Mix Syrup,94
mobileorderprodapi.transactcampus.com,6993002,Syrup Options,2,Cherry Syrup,94
mobileorderprodapi.transactcampus.com,6993002,Syrup Options,2,Lime Syrup,94
mobileorderprodapi.transactcampus.com,6993002,Syrup Options,2,Kiwi Syrup,94
mobileorderprodapi.transactcampus.com,6204201,Bagel Options,1,Everything Bagel,0
mobileorderprodapi.transactcampus.com,6204201,Bagel Options,1,Plain Bagel,0
mobileorderprodapi.transactcampus.com,6204201,Bagel Options,1,Whole Wheat Bagel,0
mobileorderprodapi.transactcampus.com,6204201,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204201,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204201,Extra PC Cream Cheese,50,Extra PC Cream Cheese,95
mobileorderprodapi.transactcampus.com,6204214,Options,1,Raspberry,0
mobileorderprodapi.transactcampus.com,6204214,Options,1,Blueberry,0
mobileorderprodapi.transactcampus.com,6204214,Options,1,Chocolate Chip,0
mobileorderprodapi.transactcampus.com,6204214,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204214,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204210,Donut Options,1,Chocolate Donut,0
mobileorderprodapi.transactcampus.com,6204210,Donut Options,1,Glazed Donut,0
mobileorderprodapi.transactcampus.com,6204210,Donut Options,1,Old Fashion Donut,0
mobileorderprodapi.transactcampus.com,6204202,Bagel Options,1,Everything Bagel,0
mobileorderprodapi.transactcampus.com,6204202,Bagel Options,1,Plain Bagel,0
mobileorderprodapi.transactcampus.com,6204202,Bagel Options,1,Whole Wheat Bagel,0
mobileorderprodapi.transactcampus.com,6204202,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204202,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204217,Options,50,Chocolate Vanilla Marble,0
mobileorderprodapi.transactcampus.com,6204217,Options,50,Banana with Chocolate Chips,0
mobileorderprodapi.transactcampus.com,6204217,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204217,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204207,Options,1,Chocolate Chip,0
mobileorderprodapi.transactcampus.com,6204207,Options,1,Double Chocolate,0
mobileorderprodapi.transactcampus.com,6204207,Options,1,Oatmeal Raisin,0
mobileorderprodapi.transactcampus.com,6204207,Options,1,Snickerdoodle,0
mobileorderprodapi.transactcampus.com,6204207,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204207,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204209,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204209,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204212,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204212,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204213,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204213,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204216,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204216,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204204,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204204,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204205,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204205,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204206,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204206,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204200,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204200,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204203,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204203,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204172,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204172,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204175,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204175,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204177,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204177,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204220,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204220,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204221,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204221,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204223,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204223,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204225,Toasted Options,1,Not Toasted,0
mobileorderprodapi.transactcampus.com,6204225,Toasted Options,1,Toasted,0
mobileorderprodapi.transactcampus.com,6204171,Whole Fruit Options,1,Apple,0
mobileorderprodapi.transactcampus.com,6204171,Whole Fruit Options,1,Banana,0
mobileorderprodapi.transactcampus.com,6204171,Whole Fruit Options,1,Orange,0
mobileorderprodapi.transactcampus.com,6200633,Drink Size,1,Single,335
mobileorderprodapi.transactcampus.com,6200633,Drink Size,1,Triple,385
mobileorderprodapi.transactcampus.com,6200633,Drink Size,1,Double,355
mobileorderprodapi.transactcampus.com,6200633,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6200633,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6200633,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6200633,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6200631,Drink Size,1,Tall,525
mobileorderprodapi.transactcampus.com,6200631,Drink Size,1,Grande,555
mobileorderprodapi.transactcampus.com,6200631,Drink Size,1,Venti,605
mobileorderprodapi.transactcampus.com,6200631,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6200631,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6200631,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6200631,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6200631,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6200631,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6200631,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6200631,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6200631,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6200631,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6200631,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6200631,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6200631,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6200631,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6200631,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6200631,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6200631,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6200629,Drink Size,1,Tall,525
mobileorderprodapi.transactcampus.com,6200629,Drink Size,1,Grande,575
mobileorderprodapi.transactcampus.com,6200629,Drink Size,1,Venti,625
mobileorderprodapi.transactcampus.com,6200629,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6200629,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6200629,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6200629,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6200629,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6200629,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6200629,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6200629,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6200629,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6200629,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6200629,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6200629,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6200629,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6200629,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6200629,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6200629,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6200629,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6200629,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6200629,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6200636,Drink Size,1,Tall,355
mobileorderprodapi.transactcampus.com,6200636,Drink Size,1,Grande,375
mobileorderprodapi.transactcampus.com,6200636,Drink Size,1,Venti,405
mobileorderprodapi.transactcampus.com,6200636,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6200636,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6200636,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6200636,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6200636,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6200636,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6200636,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6200636,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6200636,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6200636,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6200636,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6200636,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6200638,Drink Size,1,Tall,455
mobileorderprodapi.transactcampus.com,6200638,Drink Size,1,Grande,525
mobileorderprodapi.transactcampus.com,6200638,Drink Size,1,Venti,555
mobileorderprodapi.transactcampus.com,6200638,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6200638,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6200638,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6200638,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6200638,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6200638,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6200638,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6200638,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6200638,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6200638,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6200638,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6200638,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6200628,Drink Size,1,Tall,425
mobileorderprodapi.transactcampus.com,6200628,Drink Size,1,Grande,455
mobileorderprodapi.transactcampus.com,6200628,Drink Size,1,Venti,525
mobileorderprodapi.transactcampus.com,6200628,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6200628,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6200628,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6200628,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6200628,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6200628,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6200628,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6200628,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6200628,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6200628,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6200628,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6200628,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6200628,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6200628,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6200628,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6200628,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6200628,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6200628,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6200628,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6200642,Drink Size,1,Tall,365
mobileorderprodapi.transactcampus.com,6200642,Drink Size,1,Grande,395
mobileorderprodapi.transactcampus.com,6200642,Drink Size,1,Venti,415
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Lavender,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Raspberry,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Mango,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Peach,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Passion Fruit Syrup,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Mojito Mix Syrup,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Cherry Syrup,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Lime Syrup,94
mobileorderprodapi.transactcampus.com,6200642,Syrup Options,2,Kiwi Syrup,94
mobileorderprodapi.transactcampus.com,6200639,Drink Size,1,Tall,405
mobileorderprodapi.transactcampus.com,6200639,Drink Size,1,Grande,425
mobileorderprodapi.transactcampus.com,6200639,Drink Size,1,Venti,505
mobileorderprodapi.transactcampus.com,6200639,Iced Tea Options,1,Black Tea,0
mobileorderprodapi.transactcampus.com,6200639,Iced Tea Options,1,Green Tea,0
mobileorderprodapi.transactcampus.com,6200639,Iced Tea Options,1,Passion Tea,0
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Lavender,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Raspberry,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Mango,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Peach,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Passion Fruit Syrup,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Mojito Mix Syrup,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Cherry Syrup,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Lime Syrup,94
mobileorderprodapi.transactcampus.com,6200639,Syrup Options,2,Kiwi Syrup,94
mobileorderprodapi.transactcampus.com,6200645,Drink Size,1,Tall,520
mobileorderprodapi.transactcampus.com,6200645,Drink Size,1,Grande,575
mobileorderprodapi.transactcampus.com,6200645,Drink Size,1,Venti,615
mobileorderprodapi.transactcampus.com,6200645,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6200645,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6200645,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6200645,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6200645,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6200645,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6200645,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6200645,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6200645,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6200645,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6200645,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6200645,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6200645,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6200645,Whipped Cream,1,Whipped Cream,0
mobileorderprodapi.transactcampus.com,6200640,Drink Size,1,Tall,385
mobileorderprodapi.transactcampus.com,6200640,Drink Size,1,Grande,575
mobileorderprodapi.transactcampus.com,6200640,Drink Size,1,Venti,595
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Lavender,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Raspberry,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Mango,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Peach,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Passion Fruit Syrup,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Mojito Mix Syrup,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Cherry Syrup,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Lime Syrup,94
mobileorderprodapi.transactcampus.com,6200640,Syrup Options,2,Kiwi Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6200641,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6200641,Drink Size,1,Tall,505
mobileorderprodapi.transactcampus.com,6200641,Drink Size,1,Grande,555
mobileorderprodapi.transactcampus.com,6200641,Drink Size,1,Venti,605
mobileorderprodapi.transactcampus.com,6200641,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6200641,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6200641,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6200641,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6200641,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6200641,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6200641,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6200641,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6200641,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Hazelnut Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6200641,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6200641,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6200641,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6200641,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6200641,Add-ons,1,1 Scoop Matcha,99
mobileorderprodapi.transactcampus.com,6200641,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6200641,Add-ons,1,2 Scoops Matcha,198
mobileorderprodapi.transactcampus.com,6200641,Add-ons,1,3 Scoops Matcha,297
mobileorderprodapi.transactcampus.com,6200644,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6200644,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6200644,Drink Size,1,Tall,555
mobileorderprodapi.transactcampus.com,6200644,Drink Size,1,Grande,625
mobileorderprodapi.transactcampus.com,6200644,Drink Size,1,Venti,675
mobileorderprodapi.transactcampus.com,6200644,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6200644,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6200644,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6200644,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6200644,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6200644,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6200644,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6200644,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6200644,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6200644,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6200644,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6200644,Syrup Options,2,Sugar Free Vanilla Syrup,94
